image_path,family,category,split,rendered_text,source_font,random_seed,image_size,applied_effects,image_index
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0004.png,Karla,sans_serif,train,Font Sense,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030151,224x96,"{""actual_font_size"": 23, ""background"": ""light"", ""background_rgb"": [246, 241, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [46, 8, 54], ""horizontal_shift_px"": 8, ""jpeg_quality"": 82, ""letter_spacing_px"": 0, ""luminance_difference"": 209.0, ""requested_font_size"": 28, ""rotation_degrees"": 2.289, ""scale_factor"": 1.0244, ""vertical_shift_px"": 4}",4
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0005.png,Karla,sans_serif,train,Modern Words,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030152,224x96,"{""actual_font_size"": 13, ""background"": ""light"", ""background_rgb"": [250, 236, 245], ""blur_radius"": 0.182, ""contrast_style"": ""strong"", ""foreground_rgb"": [27, 16, 12], ""horizontal_shift_px"": -5, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 225.33, ""requested_font_size"": 53, ""rotation_degrees"": 0.664, ""scale_factor"": 0.9788, ""vertical_shift_px"": 2}",5
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0006.png,Karla,sans_serif,train,Daily Notes,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030153,224x96,"{""actual_font_size"": 20, ""background"": ""light"", ""background_rgb"": [250, 241, 239], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [100, 108, 70], ""horizontal_shift_px"": -5, ""jpeg_quality"": 79, ""letter_spacing_px"": 2, ""luminance_difference"": 150.67, ""requested_font_size"": 60, ""rotation_degrees"": -0.447, ""scale_factor"": 1.0285, ""vertical_shift_px"": 2}",6
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0007.png,Karla,sans_serif,train,Creative Notes,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030154,224x96,"{""actual_font_size"": 15, ""background"": ""dark"", ""background_rgb"": [34, 39, 24], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [255, 251, 223], ""horizontal_shift_px"": -10, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 210.67, ""requested_font_size"": 61, ""rotation_degrees"": -0.246, ""scale_factor"": 0.9769, ""vertical_shift_px"": 4}",7
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0008.png,Karla,sans_serif,train,Fresh Lines,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030155,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [244, 252, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [44, 30, 47], ""horizontal_shift_px"": 10, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 207.67, ""requested_font_size"": 54, ""rotation_degrees"": 1.788, ""scale_factor"": 1.0244, ""vertical_shift_px"": 1}",8
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0009.png,Karla,sans_serif,train,Visual Rhythm,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030156,224x96,"{""actual_font_size"": 14, ""background"": ""dark"", ""background_rgb"": [15, 30, 27], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [180, 186, 197], ""horizontal_shift_px"": -5, ""jpeg_quality"": 74, ""letter_spacing_px"": 3, ""luminance_difference"": 163.67, ""requested_font_size"": 42, ""rotation_degrees"": -0.001, ""scale_factor"": 0.9984, ""vertical_shift_px"": -1}",9
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0010.png,Karla,sans_serif,train,Design System,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030157,224x96,"{""actual_font_size"": 15, ""background"": ""light"", ""background_rgb"": [241, 254, 232], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [83, 71, 108], ""horizontal_shift_px"": -7, ""jpeg_quality"": 83, ""letter_spacing_px"": 1, ""luminance_difference"": 155.0, ""requested_font_size"": 60, ""rotation_degrees"": -1.007, ""scale_factor"": 1.0264, ""vertical_shift_px"": -3}",10
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0011.png,Karla,sans_serif,train,Daily Design,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030158,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [247, 255, 244], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [15, 12, 48], ""horizontal_shift_px"": -11, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 223.67, ""requested_font_size"": 47, ""rotation_degrees"": -1.294, ""scale_factor"": 1.0515, ""vertical_shift_px"": -3}",11
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0012.png,Karla,sans_serif,train,Reading Room,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030159,224x96,"{""actual_font_size"": 17, ""background"": ""dark"", ""background_rgb"": [33, 30, 22], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [253, 232, 249], ""horizontal_shift_px"": -8, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 216.33, ""requested_font_size"": 45, ""rotation_degrees"": -2.239, ""scale_factor"": 0.9831, ""vertical_shift_px"": 2}",12
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0013.png,Karla,sans_serif,train,Made to Read,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030160,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [237, 243, 249], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [30, 32, 37], ""horizontal_shift_px"": 1, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 210.0, ""requested_font_size"": 38, ""rotation_degrees"": -2.102, ""scale_factor"": 0.9524, ""vertical_shift_px"": 0}",13
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0014.png,Karla,sans_serif,train,Visual Form,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030161,224x96,"{""actual_font_size"": 20, ""background"": ""light"", ""background_rgb"": [236, 248, 234], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [32, 51, 11], ""horizontal_shift_px"": -10, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 208.0, ""requested_font_size"": 44, ""rotation_degrees"": -0.54, ""scale_factor"": 0.9829, ""vertical_shift_px"": 4}",14
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0015.png,Karla,sans_serif,train,Type Matters,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030162,224x96,"{""actual_font_size"": 16, ""background"": ""light"", ""background_rgb"": [253, 236, 245], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [1, 17, 53], ""horizontal_shift_px"": -11, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 221.0, ""requested_font_size"": 45, ""rotation_degrees"": 1.86, ""scale_factor"": 0.9818, ""vertical_shift_px"": 3}",15
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0016.png,Karla,sans_serif,train,Headline,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030163,224x96,"{""actual_font_size"": 27, ""background"": ""light"", ""background_rgb"": [238, 240, 240], ""blur_radius"": 0.199, ""contrast_style"": ""strong"", ""foreground_rgb"": [30, 33, 29], ""horizontal_shift_px"": 1, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 208.67, ""requested_font_size"": 27, ""rotation_degrees"": 1.001, ""scale_factor"": 0.9403, ""vertical_shift_px"": -4}",16
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0017.png,Karla,sans_serif,train,Readable,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030164,224x96,"{""actual_font_size"": 27, ""background"": ""light"", ""background_rgb"": [249, 235, 246], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [95, 74, 86], ""horizontal_shift_px"": 12, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 158.33, ""requested_font_size"": 27, ""rotation_degrees"": 1.725, ""scale_factor"": 1.0068, ""vertical_shift_px"": -4}",17
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0018.png,Karla,sans_serif,train,Creative,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030165,224x96,"{""actual_font_size"": 30, ""background"": ""light"", ""background_rgb"": [237, 247, 247], ""blur_radius"": 0.493, ""contrast_style"": ""strong"", ""foreground_rgb"": [17, 44, 22], ""horizontal_shift_px"": -3, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 216.0, ""requested_font_size"": 49, ""rotation_degrees"": -1.602, ""scale_factor"": 1.0528, ""vertical_shift_px"": 4}",18
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0019.png,Karla,sans_serif,train,Smart Layout,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030166,224x96,"{""actual_font_size"": 16, ""background"": ""dark"", ""background_rgb"": [41, 9, 28], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [201, 197, 204], ""horizontal_shift_px"": -11, ""jpeg_quality"": 83, ""letter_spacing_px"": 1, ""luminance_difference"": 174.67, ""requested_font_size"": 45, ""rotation_degrees"": -1.939, ""scale_factor"": 0.9917, ""vertical_shift_px"": -4}",19
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0020.png,Karla,sans_serif,train,Print Culture,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030167,224x96,"{""actual_font_size"": 16, ""background"": ""dark"", ""background_rgb"": [40, 45, 34], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [252, 242, 224], ""horizontal_shift_px"": 11, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 199.67, ""requested_font_size"": 59, ""rotation_degrees"": -1.615, ""scale_factor"": 0.9483, ""vertical_shift_px"": -3}",20
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0021.png,Karla,sans_serif,train,Type Study,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030168,224x96,"{""actual_font_size"": 21, ""background"": ""light"", ""background_rgb"": [250, 242, 240], ""blur_radius"": 0.168, ""contrast_style"": ""strong"", ""foreground_rgb"": [15, 23, 32], ""horizontal_shift_px"": 12, ""jpeg_quality"": 86, ""letter_spacing_px"": 1, ""luminance_difference"": 220.67, ""requested_font_size"": 37, ""rotation_degrees"": -1.84, ""scale_factor"": 1.0524, ""vertical_shift_px"": 2}",21
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0022.png,Karla,sans_serif,train,Digital Type,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030169,224x96,"{""actual_font_size"": 17, ""background"": ""light"", ""background_rgb"": [234, 251, 254], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [5, 4, 29], ""horizontal_shift_px"": 6, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 233.67, ""requested_font_size"": 47, ""rotation_degrees"": -0.143, ""scale_factor"": 1.0431, ""vertical_shift_px"": 3}",22
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0023.png,Karla,sans_serif,train,Hello World,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030170,224x96,"{""actual_font_size"": 17, ""background"": ""dark"", ""background_rgb"": [44, 44, 26], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [205, 179, 204], ""horizontal_shift_px"": -6, ""jpeg_quality"": 92, ""letter_spacing_px"": 3, ""luminance_difference"": 158.0, ""requested_font_size"": 40, ""rotation_degrees"": 0.377, ""scale_factor"": 0.9706, ""vertical_shift_px"": -4}",23
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0024.png,Karla,sans_serif,train,Page Layout,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030171,224x96,"{""actual_font_size"": 20, ""background"": ""light"", ""background_rgb"": [249, 254, 248], ""blur_radius"": 0.218, ""contrast_style"": ""soft"", ""foreground_rgb"": [77, 77, 103], ""horizontal_shift_px"": 3, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 164.67, ""requested_font_size"": 44, ""rotation_degrees"": -0.63, ""scale_factor"": 0.9464, ""vertical_shift_px"": -3}",24
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0025.png,Karla,sans_serif,train,Design Notes,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030172,224x96,"{""actual_font_size"": 15, ""background"": ""dark"", ""background_rgb"": [15, 43, 39], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [171, 179, 185], ""horizontal_shift_px"": -7, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 146.0, ""requested_font_size"": 32, ""rotation_degrees"": -1.94, ""scale_factor"": 1.0368, ""vertical_shift_px"": 3}",25
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0026.png,Karla,sans_serif,train,Future Vision,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030173,224x96,"{""actual_font_size"": 18, ""background"": ""light"", ""background_rgb"": [245, 243, 234], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [40, 33, 46], ""horizontal_shift_px"": 10, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 201.0, ""requested_font_size"": 27, ""rotation_degrees"": 1.581, ""scale_factor"": 0.9824, ""vertical_shift_px"": 2}",26
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0027.png,Karla,sans_serif,train,New Project,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030174,224x96,"{""actual_font_size"": 18, ""background"": ""light"", ""background_rgb"": [253, 248, 245], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [71, 84, 87], ""horizontal_shift_px"": 7, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 168.0, ""requested_font_size"": 48, ""rotation_degrees"": 1.245, ""scale_factor"": 1.059, ""vertical_shift_px"": -4}",27
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0028.png,Karla,sans_serif,train,Letter Space,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030175,224x96,"{""actual_font_size"": 20, ""background"": ""dark"", ""background_rgb"": [22, 27, 44], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [189, 172, 207], ""horizontal_shift_px"": 2, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 158.33, ""requested_font_size"": 43, ""rotation_degrees"": -2.273, ""scale_factor"": 0.9459, ""vertical_shift_px"": 2}",28
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0029.png,Karla,sans_serif,train,Classic Forms,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030176,224x96,"{""actual_font_size"": 19, ""background"": ""light"", ""background_rgb"": [233, 246, 234], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [95, 103, 105], ""horizontal_shift_px"": -6, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 136.67, ""requested_font_size"": 58, ""rotation_degrees"": -2.474, ""scale_factor"": 0.9556, ""vertical_shift_px"": -1}",29
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0030.png,Karla,sans_serif,train,Modern,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030177,224x96,"{""actual_font_size"": 35, ""background"": ""light"", ""background_rgb"": [250, 246, 245], ""blur_radius"": 0.165, ""contrast_style"": ""soft"", ""foreground_rgb"": [82, 89, 73], ""horizontal_shift_px"": -1, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 165.67, ""requested_font_size"": 42, ""rotation_degrees"": 0.842, ""scale_factor"": 0.9728, ""vertical_shift_px"": -2}",30
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0031.png,Karla,sans_serif,train,Modern Type,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030178,224x96,"{""actual_font_size"": 16, ""background"": ""dark"", ""background_rgb"": [30, 32, 24], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [253, 220, 255], ""horizontal_shift_px"": 2, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 214.0, ""requested_font_size"": 62, ""rotation_degrees"": 1.051, ""scale_factor"": 1.0346, ""vertical_shift_px"": -1}",31
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0032.png,Karla,sans_serif,train,Design Studio,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030179,224x96,"{""actual_font_size"": 15, ""background"": ""light"", ""background_rgb"": [233, 242, 253], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [31, 40, 14], ""horizontal_shift_px"": -4, ""jpeg_quality"": 81, ""letter_spacing_px"": 2, ""luminance_difference"": 214.33, ""requested_font_size"": 60, ""rotation_degrees"": -1.367, ""scale_factor"": 0.9876, ""vertical_shift_px"": -2}",32
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0033.png,Karla,sans_serif,train,Bright Future,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030180,224x96,"{""actual_font_size"": 14, ""background"": ""light"", ""background_rgb"": [234, 237, 236], ""blur_radius"": 0.191, ""contrast_style"": ""strong"", ""foreground_rgb"": [11, 0, 12], ""horizontal_shift_px"": 10, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 228.0, ""requested_font_size"": 47, ""rotation_degrees"": -1.579, ""scale_factor"": 0.9698, ""vertical_shift_px"": 4}",33
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0034.png,Karla,sans_serif,train,Typography,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030181,224x96,"{""actual_font_size"": 17, ""background"": ""light"", ""background_rgb"": [240, 235, 242], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [73, 94, 74], ""horizontal_shift_px"": 12, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 158.67, ""requested_font_size"": 52, ""rotation_degrees"": -0.135, ""scale_factor"": 0.9871, ""vertical_shift_px"": -1}",34
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0035.png,Karla,sans_serif,train,Creative Work,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030182,224x96,"{""actual_font_size"": 13, ""background"": ""light"", ""background_rgb"": [241, 247, 240], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [83, 85, 83], ""horizontal_shift_px"": -9, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 159.0, ""requested_font_size"": 48, ""rotation_degrees"": -0.251, ""scale_factor"": 1.0582, ""vertical_shift_px"": 1}",35
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0036.png,Karla,sans_serif,train,Clear Design,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030183,224x96,"{""actual_font_size"": 16, ""background"": ""dark"", ""background_rgb"": [19, 30, 5], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [193, 183, 196], ""horizontal_shift_px"": 5, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 172.67, ""requested_font_size"": 58, ""rotation_degrees"": -2.12, ""scale_factor"": 0.9581, ""vertical_shift_px"": 3}",36
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0037.png,Karla,sans_serif,train,Word Shapes,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030184,224x96,"{""actual_font_size"": 17, ""background"": ""light"", ""background_rgb"": [244, 244, 246], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [100, 101, 102], ""horizontal_shift_px"": 12, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 143.67, ""requested_font_size"": 48, ""rotation_degrees"": 0.734, ""scale_factor"": 0.9971, ""vertical_shift_px"": 2}",37
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0038.png,Karla,sans_serif,train,Simple Ideas,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030185,224x96,"{""actual_font_size"": 20, ""background"": ""light"", ""background_rgb"": [246, 237, 235], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [102, 76, 93], ""horizontal_shift_px"": -10, ""jpeg_quality"": 80, ""letter_spacing_px"": 0, ""luminance_difference"": 149.0, ""requested_font_size"": 61, ""rotation_degrees"": 2.089, ""scale_factor"": 0.972, ""vertical_shift_px"": 4}",38
data/processed/fontsense_full/images/train/sans_serif/Karla/Karla_0039.png,Karla,sans_serif,train,Editorial,data/raw/fonts/google_fonts/sans_serif/Karla__Karla[wght].ttf,84030186,224x96,"{""actual_font_size"": 25, ""background"": ""light"", ""background_rgb"": [241, 255, 235], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [39, 9, 27], ""horizontal_shift_px"": -3, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 218.67, ""requested_font_size"": 39, ""rotation_degrees"": -0.026, ""scale_factor"": 0.9515, ""vertical_shift_px"": 4}",39
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0000.png,Lato,sans_serif,train,Bright Idea,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040154,224x96,"{""actual_font_size"": 22, ""background"": ""light"", ""background_rgb"": [232, 246, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [36, 51, 32], ""horizontal_shift_px"": 4, ""jpeg_quality"": 87, ""letter_spacing_px"": 3, ""luminance_difference"": 202.33, ""requested_font_size"": 55, ""rotation_degrees"": 2.078, ""scale_factor"": 0.9925, ""vertical_shift_px"": 0}",0
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0001.png,Lato,sans_serif,train,Visual Rhythm,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040155,224x96,"{""actual_font_size"": 19, ""background"": ""dark"", ""background_rgb"": [22, 33, 35], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [199, 192, 202], ""horizontal_shift_px"": -8, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 167.67, ""requested_font_size"": 28, ""rotation_degrees"": -0.187, ""scale_factor"": 1.0072, ""vertical_shift_px"": -2}",1
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0002.png,Lato,sans_serif,train,Font Sense,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040156,224x96,"{""actual_font_size"": 24, ""background"": ""dark"", ""background_rgb"": [40, 32, 8], ""blur_radius"": 0.37, ""contrast_style"": ""strong"", ""foreground_rgb"": [247, 234, 233], ""horizontal_shift_px"": -3, ""jpeg_quality"": null, ""letter_spacing_px"": 3, ""luminance_difference"": 211.33, ""requested_font_size"": 30, ""rotation_degrees"": -2.401, ""scale_factor"": 1.0165, ""vertical_shift_px"": 2}",2
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0003.png,Lato,sans_serif,train,Typography,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040157,224x96,"{""actual_font_size"": 26, ""background"": ""light"", ""background_rgb"": [236, 255, 246], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [22, 19, 11], ""horizontal_shift_px"": 3, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 228.33, ""requested_font_size"": 55, ""rotation_degrees"": -0.459, ""scale_factor"": 0.9938, ""vertical_shift_px"": -2}",3
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0004.png,Lato,sans_serif,train,Made to Read,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040158,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [239, 244, 248], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [55, 19, 39], ""horizontal_shift_px"": -6, ""jpeg_quality"": 92, ""letter_spacing_px"": 0, ""luminance_difference"": 206.0, ""requested_font_size"": 58, ""rotation_degrees"": -1.309, ""scale_factor"": 1.0312, ""vertical_shift_px"": -4}",4
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0005.png,Lato,sans_serif,train,Modern,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040159,224x96,"{""actual_font_size"": 44, ""background"": ""light"", ""background_rgb"": [238, 246, 237], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [21, 31, 12], ""horizontal_shift_px"": -8, ""jpeg_quality"": null, ""letter_spacing_px"": 0, ""luminance_difference"": 219.0, ""requested_font_size"": 55, ""rotation_degrees"": 0.663, ""scale_factor"": 1.0321, ""vertical_shift_px"": -4}",5
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0006.png,Lato,sans_serif,train,Visual Form,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040160,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [232, 233, 250], ""blur_radius"": 0.509, ""contrast_style"": ""strong"", ""foreground_rgb"": [33, 11, 49], ""horizontal_shift_px"": -6, ""jpeg_quality"": null, ""letter_spacing_px"": 2, ""luminance_difference"": 207.33, ""requested_font_size"": 43, ""rotation_degrees"": -1.788, ""scale_factor"": 1.034, ""vertical_shift_px"": -3}",6
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0007.png,Lato,sans_serif,train,Visual Story,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040161,224x96,"{""actual_font_size"": 22, ""background"": ""dark"", ""background_rgb"": [28, 14, 24], ""blur_radius"": null, ""contrast_style"": ""strong"", ""foreground_rgb"": [229, 255, 253], ""horizontal_shift_px"": -10, ""jpeg_quality"": null, ""letter_spacing_px"": 1, ""luminance_difference"": 223.67, ""requested_font_size"": 39, ""rotation_degrees"": -0.291, ""scale_factor"": 1.0518, ""vertical_shift_px"": 1}",7
data/processed/fontsense_full/images/train/sans_serif/Lato/Lato_0008.png,Lato,sans_serif,train,Type Study,data/raw/fonts/google_fonts/sans_serif/Lato__Lato-Regular.ttf,84040162,224x96,"{""actual_font_size"": 24, ""background"": ""light"", ""background_rgb"": [255, 242, 254], ""blur_radius"": null, ""contrast_style"": ""soft"", ""foreground_rgb"": [109, 95, 109], ""horizontal_shift_px"": 6, ""jpeg_quality"": 82, ""letter_spacing_px"": 3, ""luminance_difference"": 146.0, ""requested_font_size"": 56, ""rotation_degrees"": 0.208, ""scale_factor"": 1.0338, ""vertical_shift_px"": -2}",8
